Date,Flow
19/12/2011,12.494
20/12/2011,12.184
21/12/2011,12.184
22/12/2011,11.888
23/12/2011,11.690
24/12/2011,11.294
25/12/2011,11.294
26/12/2011,10.997
27/12/2011,10.737
28/12/2011,10.465
29/12/2011,10.205
30/12/2011,9.933
31/12/2011,9.673
1/1/2012,9.414
2/1/2012,9.760
3/1/2012,10.74
4/1/2012,10.29
5/1/2012,9.933
6/1/2012,9.673
7/1/2012,9.673
8/1/2012,9.760
9/1/2012,9.414
10/1/2012,9.414
11/1/2012,9.414
12/1/2012,9.414
13/1/2012,9.141
14/1/2012,8.882
15/1/2012,8.795
16/1/2012,8.795
17/1/2012,8.882
18/1/2012,8.882
19/1/2012,8.795
20/1/2012,8.610
21/1/2012,8.610
22/1/2012,8.350
23/1/2012,8.127
24/1/2012,8.350
25/1/2012,8.276
26/1/2012,8.127
27/1/2012,8.350
28/1/2012,8.127
29/1/2012,8.127
30/1/2012,7.892
31/1/2012,8.127
1/2/2012,7.892
2/2/2012,7.669
3/2/2012,7.669
4/2/2012,7.669
5/2/2012,7.669
6/2/2012,7.521
7/2/2012,7.434
8/2/2012,7.434
9/2/2012,10.29
10/2/2012,8.127
11/2/2012,7.521
12/2/2012,7.286
13/2/2012,7.212
14/2/2012,7.212
15/2/2012,7.212
16/2/2012,7.063
17/2/2012,7.286
18/2/2012,7.212
19/2/2012,7.137
20/2/2012,7.137
21/2/2012,6.989
22/2/2012,7.063
23/2/2012,6.989
24/2/2012,6.989
25/2/2012,6.989
26/2/2012,7.063
27/2/2012,6.989
28/2/2012,6.902
29/2/2012,6.828
1/3/2012,7.212
2/3/2012,6.754
3/3/2012,6.606
4/3/2012,6.606
5/3/2012,6.531
6/3/2012,6.606
7/3/2012,6.680
8/3/2012,6.383
9/3/2012,6.296
10/3/2012,6.296
11/3/2012,6.012
12/3/2012,6.086
13/3/2012,5.950
14/3/2012,6.296
15/3/2012,5.888
16/3/2012,6.309
17/3/2012,6.383
18/3/2012,6.074
19/3/2012,6.148
20/3/2012,6.531
21/3/2012,7.212
22/3/2012,7.212
23/3/2012,7.212
24/3/2012,8.003
25/3/2012,8.251
26/3/2012,7.744
27/3/2012,7.595
28/3/2012,7.434
29/3/2012,8.350
30/3/2012,8.560
31/3/2012,8.041
1/4/2012,7.434
2/4/2012,6.902
3/4/2012,7.063
4/4/2012,14.226
5/4/2012,9.587
6/4/2012,12.989
7/4/2012,14.720
8/4/2012,11.987
9/4/2012,11.294
10/4/2012,13.854
11/4/2012,14.473
12/4/2012,11.888
13/4/2012,14.844
14/4/2012,16.205
15/4/2012,16.081
16/4/2012,15.339
17/4/2012,12.494
18/4/2012,11.690
19/4/2012,12.741
20/4/2012,12.617
21/4/2012,15.091
22/4/2012,22.390
23/4/2012,16.328
24/4/2012,12.989
25/4/2012,11.888
26/4/2012,11.220
27/4/2012,15.710
28/4/2012,18.308
29/4/2012,15.586
30/4/2012,12.494
1/5/2012,8.877
2/5/2012,8.303
3/5/2012,7.946
4/5/2012,11.084
5/5/2012,10.985
6/5/2012,10.490
7/5/2012,10.193
8/5/2012,9.282
9/5/2012,9.520
10/5/2012,18.802
11/5/2012,12.964
12/5/2012,12.172
13/5/2012,17.219
14/5/2012,16.427
15/5/2012,21.276
16/5/2012,14.151
17/5/2012,13.953
18/5/2012,12.568
19/5/2012,14.943
20/5/2012,14.349
21/5/2012,15.933
22/5/2012,19.396
23/5/2012,21.078
24/5/2012,17.912
25/5/2012,20.188
26/5/2012,21.870
27/5/2012,28.698
28/5/2012,28.599
29/5/2012,29.688
30/5/2012,29.688
31/5/2012,56.902
1/6/2012,26.070
2/6/2012,28.018
3/6/2012,22.452
4/6/2012,36.461
5/6/2012,20.967
6/6/2012,23.008
7/6/2012,25.513
8/6/2012,23.750
9/6/2012,26.163
10/6/2012,30.709
11/6/2012,25.420
12/6/2012,26.255
13/6/2012,26.163
14/6/2012,32.286
15/6/2012,46.388
16/6/2012,42.120
17/6/2012,84.518
18/6/2012,41.470
19/6/2012,32.100
20/6/2012,53.067
21/6/2012,48.336
22/6/2012,49.171
23/6/2012,56.500
24/6/2012,65.406
25/6/2012,80.343
26/6/2012,111.05
27/6/2012,118.10
28/6/2012,66.056
29/6/2012,62.809
30/6/2012,57.799
1/7/2012,62.438
2/7/2012,48.057
3/7/2012,73.292
4/7/2012,65.406
5/7/2012,46.480
6/7/2012,49.449
7/7/2012,40.357
8/7/2012,46.016
9/7/2012,35.811
10/7/2012,50.284
11/7/2012,56.314
12/7/2012,142.595
13/7/2012,83.034
14/7/2012,79.230
15/7/2012,134.060
16/7/2012,124.226
17/7/2012,93.888
18/7/2012,97.507
19/7/2012,215.609
20/7/2012,88.600
21/7/2012,73.014
22/7/2012,94.074
23/7/2012,83.961
24/7/2012,94.074
25/7/2012,188.983
26/7/2012,88.415
27/7/2012,100.846
28/7/2012,83.869
29/7/2012,98.342
30/7/2012,85.446
31/7/2012,73.478
1/8/2012,69.117
2/8/2012,75.704
3/8/2012,173.953
4/8/2012,84.240
5/8/2012,72.457
6/8/2012,106.970
7/8/2012,74.684
8/8/2012,77.096
9/8/2012,79.044
10/8/2012,62.623
11/8/2012,66.056
12/8/2012,64.015
13/8/2012,64.664
14/8/2012,49.449
15/8/2012,56.500
16/8/2012,58.077
17/8/2012,74.034
18/8/2012,82.663
19/8/2012,77.560
20/8/2012,84.982
21/8/2012,73.663
22/8/2012,77.653
23/8/2012,90.456
24/8/2012,70.602
25/8/2012,69.860
26/8/2012,75.519
27/8/2012,72.643
28/8/2012,103.722
29/8/2012,87.301
30/8/2012,85.724
31/8/2012,73.014
1/9/2012,106.78
2/9/2012,144.92
3/9/2012,75.797
4/9/2012,72.179
5/9/2012,67.169
6/9/2012,61.324
7/9/2012,54.830
8/9/2012,45.274
9/9/2012,45.089
10/9/2012,42.677
11/9/2012,52.140
12/9/2012,72.272
13/9/2012,84.332
14/9/2012,123.76
15/9/2012,79.694
16/9/2012,75.612
17/9/2012,91.476
18/9/2012,73.199
19/9/2012,58.727
20/9/2012,60.118
21/9/2012,58.355
22/9/2012,47.872
23/9/2012,53.995
24/9/2012,44.903
25/9/2012,36.461
26/9/2012,32.471
27/9/2012,30.059
28/9/2012,29.039
29/9/2012,34.512
30/9/2012,47.686
1/10/2012,58.912
2/10/2012,46.480
3/10/2012,46.016
4/10/2012,50.470
5/10/2012,30.801
6/10/2012,28.296
7/10/2012,25.699
8/10/2012,23.565
9/10/2012,22.173
10/10/2012,21.802
11/10/2012,19.854
12/10/2012,19.112
13/10/2012,17.720
14/10/2012,18.277
15/10/2012,17.998
16/10/2012,17.442
17/10/2012,17.071
18/10/2012,16.792
19/10/2012,16.792
20/10/2012,16.236
21/10/2012,15.772
22/10/2012,15.215
23/10/2012,14.937
24/10/2012,14.751
25/10/2012,14.844
26/10/2012,14.751
27/10/2012,14.380
28/10/2012,14.287
29/10/2012,13.916
30/10/2012,13.638
31/10/2012,13.174
1/11/2012,14.052
2/11/2012,13.755
3/11/2012,13.755
4/11/2012,13.459
5/11/2012,13.459
6/11/2012,12.964
7/11/2012,12.766
8/11/2012,12.766
9/11/2012,12.766
10/11/2012,12.766
11/11/2012,12.469
12/11/2012,12.271
13/11/2012,12.469
14/11/2012,11.974
15/11/2012,11.974
16/11/2012,11.875
17/11/2012,11.875
18/11/2012,11.677
19/11/2012,11.380
20/11/2012,11.182
21/11/2012,10.985
22/11/2012,10.589
23/11/2012,10.490
24/11/2012,10.490
25/11/2012,10.193
26/11/2012,9.896
27/11/2012,9.896
28/11/2012,9.896
29/11/2012,9.411
30/11/2012,9.243
1/12/2012,11.455
2/12/2012,11.145
3/12/2012,11.145
4/12/2012,11.145
5/12/2012,10.848
6/12/2012,10.848
7/12/2012,10.848
8/12/2012,10.230
9/12/2012,10.230
10/12/2012,10.230
11/12/2012,10.230
12/12/2012,10.230
13/12/2012,9.921
14/12/2012,9.921
15/12/2012,9.921
16/12/2012,9.624
17/12/2012,9.315
18/12/2012,9.315
19/12/2012,9.055
20/12/2012,9.055
21/12/2012,8.795
22/12/2012,8.795
23/12/2012,8.610
24/12/2012,8.523
25/12/2012,8.263
26/12/2012,8.263
27/12/2012,8.003
28/12/2012,8.003
29/12/2012,7.744
30/12/2012,7.744
31/12/2012,7.744
1/1/2013,7.744
2/1/2013,7.744
3/1/2013,7.484
4/1/2013,7.298
5/1/2013,7.039
6/1/2013,7.039
7/1/2013,7.125
8/1/2013,6.952
9/1/2013,6.779
10/1/2013,6.779
11/1/2013,6.544
12/1/2013,6.705
13/1/2013,6.705
14/1/2013,6.544
15/1/2013,6.470
16/1/2013,6.470
17/1/2013,6.333
18/1/2013,6.259
19/1/2013,6.420
20/1/2013,6.705
21/1/2013,6.470
22/1/2013,6.259
23/1/2013,6.111
24/1/2013,6.111
25/1/2013,5.826
26/1/2013,5.826
27/1/2013,5.678
28/1/2013,5.529
29/1/2013,5.455
30/1/2013,5.381
31/1/2013,5.245
1/2/2013,5.245
2/2/2013,5.245
3/2/2013,5.455
4/2/2013,5.245
5/2/2013,5.245
6/2/2013,5.245
7/2/2013,5.171
8/2/2013,5.245
9/2/2013,5.022
10/2/2013,4.342
11/2/2013,4.515
12/2/2013,4.589
13/2/2013,4.453
14/2/2013,4.342
15/2/2013,4.404
16/2/2013,4.527
17/2/2013,8.473
18/2/2013,7.212
19/2/2013,6.259
20/2/2013,5.319
21/2/2013,5.455
22/2/2013,5.381
23/2/2013,4.874
24/2/2013,5.171
25/2/2013,5.245
26/2/2013,5.022
27/2/2013,5.245
28/2/2013,5.022
1/3/2013,4.280
2/3/2013,4.738
3/3/2013,4.738
4/3/2013,4.515
5/3/2013,4.404
6/3/2013,4.404
7/3/2013,4.948
8/3/2013,6.111
9/3/2013,5.529
10/3/2013,4.948
11/3/2013,6.618
12/3/2013,6.185
13/3/2013,5.529
14/3/2013,5.888
15/3/2013,6.457
16/3/2013,5.913
17/3/2013,5.604
18/3/2013,5.171
19/3/2013,4.800
20/3/2013,4.540
21/3/2013,4.874
22/3/2013,9.104
23/3/2013,5.752
24/3/2013,5.381
25/3/2013,5.319
26/3/2013,5.529
27/3/2013,5.022
28/3/2013,4.948
29/3/2013,5.096
30/3/2013,5.245
31/3/2013,5.022
1/4/2013,4.663
2/4/2013,4.589
3/4/2013,4.602
4/4/2013,5.678
5/4/2013,4.948
6/4/2013,4.515
7/4/2013,4.404
8/4/2013,4.527
9/4/2013,4.874
10/4/2013,5.604
11/4/2013,6.841
12/4/2013,6.185
13/4/2013,5.529
14/4/2013,6.173
15/4/2013,5.826
16/4/2013,10.947
17/4/2013,8.350
18/4/2013,7.484
19/4/2013,8.708
20/4/2013,8.436
21/4/2013,9.723
22/4/2013,10.341
23/4/2013,11.962
24/4/2013,10.131
25/4/2013,8.981
26/4/2013,8.263
27/4/2013,10.923
28/4/2013,11.244
29/4/2013,10.440
30/4/2013,12.358
1/5/2013,16.229
2/5/2013,18.110
3/5/2013,16.625
4/5/2013,12.766
5/5/2013,8.679
6/5/2013,13.261
7/5/2013,11.776
8/5/2013,11.084
9/5/2013,11.578
10/5/2013,11.677
11/5/2013,16.032
12/5/2013,13.063
13/5/2013,12.073
14/5/2013,14.349
15/5/2013,11.084
16/5/2013,10.886
17/5/2013,10.391
18/5/2013,12.568
19/5/2013,9.896
20/5/2013,10.688
21/5/2013,11.875
22/5/2013,15.141
23/5/2013,19.099
24/5/2013,24.344
25/5/2013,18.506
26/5/2013,26.026
27/5/2013,63.235
28/5/2013,27.412
29/5/2013,24.443
30/5/2013,42.355
31/5/2013,57.694
1/6/2013,31.915
2/6/2013,25.699
3/6/2013,21.245
4/6/2013,22.452
5/6/2013,65.592
6/6/2013,69.303
7/6/2013,29.502
8/6/2013,26.626
9/6/2013,29.781
10/6/2013,28.853
11/6/2013,25.791
12/6/2013,23.843
13/6/2013,23.750
14/6/2013,21.988
15/6/2013,20.503
16/6/2013,24.307
17/6/2013,20.874
18/6/2013,19.668
19/6/2013,20.874
20/6/2013,23.565
21/6/2013,57.057
22/6/2013,49.913
23/6/2013,48.614
24/6/2013,83.312
25/6/2013,96.300
26/6/2013,52.975
27/6/2013,59.747
28/6/2013,64.108
29/6/2013,117.92
30/6/2013,56.036
1/7/2013,54.459
2/7/2013,47.501
3/7/2013,61.603
4/7/2013,64.293
5/7/2013,79.879
6/7/2013,86.837
7/7/2013,90.548
8/7/2013,89.806
9/7/2013,140.369
10/7/2013,203.548
11/7/2013,173.582
12/7/2013,100.568
13/7/2013,101.403
14/7/2013,87.023
15/7/2013,91.662
16/7/2013,106.506
17/7/2013,153.635
18/7/2013,105.021
19/7/2013,104.929
20/7/2013,102.238
21/7/2013,93.981
22/7/2013,192.508
23/7/2013,117.175
24/7/2013,108.176
25/7/2013,146.677
26/7/2013,92.033
27/7/2013,86.002
28/7/2013,89.528
29/7/2013,73.478
30/7/2013,69.210
31/7/2013,72.179
1/8/2013,79.787
2/8/2013,68.097
3/8/2013,60.768
4/8/2013,66.241
5/8/2013,69.860
6/8/2013,53.346
7/8/2013,58.077
8/8/2013,56.222
9/8/2013,90.456
10/8/2013,99.084
11/8/2013,104.372
12/8/2013,81.085
13/8/2013,73.478
14/8/2013,70.602
15/8/2013,65.870
16/8/2013,75.519
17/8/2013,64.200
18/8/2013,77.374
19/8/2013,69.952
20/8/2013,85.167
21/8/2013,77.374
22/8/2013,63.829
23/8/2013,51.026
24/8/2013,58.541
25/8/2013,66.241
26/8/2013,86.374
27/8/2013,116.062
28/8/2013,85.539
29/8/2013,79.230
30/8/2013,73.478
31/8/2013,60.025
1/9/2013,65.314
2/9/2013,96.115
3/9/2013,79.694
4/9/2013,71.993
5/9/2013,97.228
6/9/2013,70.138
7/9/2013,168.572
8/9/2013,149.368
9/9/2013,205.033
10/9/2013,144.451
11/9/2013,126.452
12/9/2013,120.979
13/9/2013,108.176
14/9/2013,95.837
15/9/2013,93.888
16/9/2013,107.897
17/9/2013,92.218
18/9/2013,93.703
19/9/2013,92.218
20/9/2013,81.642
21/9/2013,80.343
22/9/2013,86.466
23/9/2013,75.983
24/9/2013,82.570
25/9/2013,95.837
26/9/2013,108.361
27/9/2013,73.849
28/9/2013,71.530
29/9/2013,68.375
30/9/2013,64.293
1/10/2013,67.540
2/10/2013,60.025
3/10/2013,56.222
4/10/2013,54.181
5/10/2013,53.995
6/10/2013,62.252
7/10/2013,58.170
8/10/2013,46.480
9/10/2013,41.749
10/10/2013,38.873
11/10/2013,36.089
12/10/2013,34.234
13/10/2013,32.750
14/10/2013,53.253
15/10/2013,268.31
16/10/2013,90.734
17/10/2013,76.168
18/10/2013,59.283
19/10/2013,66.149
20/10/2013,52.511
21/10/2013,43.326
22/10/2013,39.893
23/10/2013,37.017
24/10/2013,34.698
25/10/2013,32.842
26/10/2013,30.801
27/10/2013,33.956
28/10/2013,48.521
29/10/2013,41.378
30/10/2013,33.399
31/10/2013,29.688
1/11/2013,30.381
2/11/2013,29.886
3/11/2013,29.193
4/11/2013,27.808
5/11/2013,25.928
6/11/2013,25.829
7/11/2013,24.839
8/11/2013,24.344
9/11/2013,24.047
10/11/2013,23.651
11/11/2013,23.552
12/11/2013,22.860
13/11/2013,22.563
14/11/2013,21.771
15/11/2013,20.782
16/11/2013,20.584
17/11/2013,20.188
18/11/2013,19.792
19/11/2013,19.396
20/11/2013,19.198
21/11/2013,18.703
22/11/2013,18.110
23/11/2013,17.615
24/11/2013,17.615
25/11/2013,17.615
26/11/2013,17.120
27/11/2013,16.526
28/11/2013,16.229
29/11/2013,16.229
30/11/2013,15.933
1/12/2013,19.916
2/12/2013,19.916
3/12/2013,19.545
4/12/2013,19.174
5/12/2013,19.174
6/12/2013,18.802
7/12/2013,18.802
8/12/2013,18.431
9/12/2013,18.308
10/12/2013,17.937
11/12/2013,17.689
12/12/2013,17.689
13/12/2013,17.689
14/12/2013,17.194
15/12/2013,16.823
16/12/2013,16.700
17/12/2013,16.576
18/12/2013,16.328
19/12/2013,15.957
20/12/2013,15.957
21/12/2013,15.710
22/12/2013,15.710
23/12/2013,15.339
24/12/2013,15.215
25/12/2013,14.597
26/12/2013,14.597
27/12/2013,14.349
28/12/2013,14.349
29/12/2013,13.978
30/12/2013,13.978
31/12/2013,13.731
